,min,max,mean,med,std,label
382,-100.0,-100.0,-100.0,-100.0,-100.0,AF
383,-100.0,-100.0,-100.0,-100.0,-100.0,AF
384,-100.0,-100.0,-100.0,-100.0,-100.0,AF
385,0.6,0.6,0.6,0.6,0.0,AF
386,-100.0,-100.0,-100.0,-100.0,-100.0,AF
387,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
388,-100.0,-100.0,-100.0,-100.0,-100.0,AF
389,-100.0,-100.0,-100.0,-100.0,-100.0,AF
390,-100.0,-100.0,-100.0,-100.0,-100.0,AF
391,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
392,0.5,0.9,0.7,0.7,0.282842712474619,AF
393,-100.0,-100.0,-100.0,-100.0,-100.0,AF
394,0.6,0.6,0.6,0.6,0.0,AF
395,-100.0,-100.0,-100.0,-100.0,-100.0,AF
396,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
397,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
398,0.7,0.9,0.8,0.8,0.14142135623730953,AF
399,0.8,0.8,0.8,0.8,0.0,AF
400,0.7,0.8,0.75,0.75,0.07071067811865482,AF
401,-100.0,-100.0,-100.0,-100.0,-100.0,AF
402,0.7,0.8,0.75,0.75,0.07071067811865482,AF
403,-100.0,-100.0,-100.0,-100.0,-100.0,AF
404,-100.0,-100.0,-100.0,-100.0,-100.0,AF
405,0.816,0.932,0.874,0.874,0.08202438661763958,AF
406,-100.0,-100.0,-100.0,-100.0,-100.0,AF
407,0.8,0.8,0.8,0.8,0.0,AF
408,-100.0,-100.0,-100.0,-100.0,-100.0,AF
409,-100.0,-100.0,-100.0,-100.0,-100.0,AF
410,0.8,0.8,0.8,0.8,0.0,AF
411,-100.0,-100.0,-100.0,-100.0,-100.0,AF
412,0.6,0.8,0.7,0.7,0.14142135623730953,AF
413,0.8,0.8,0.8,0.8,0.0,AF
414,-100.0,-100.0,-100.0,-100.0,-100.0,AF
415,-100.0,-100.0,-100.0,-100.0,-100.0,AF
416,-100.0,-100.0,-100.0,-100.0,-100.0,AF
417,-100.0,-100.0,-100.0,-100.0,-100.0,AF
418,0.7,0.9,0.8,0.8,0.14142135623730953,AF
419,-100.0,-100.0,-100.0,-100.0,-100.0,AF
420,-100.0,-100.0,-100.0,-100.0,-100.0,AF
421,0.8,0.9,0.8500000000000001,0.8500000000000001,0.07071067811865474,AF
422,0.7,1.0,0.85,0.85,0.21213203435596428,AF
423,0.6,0.8,0.7,0.7,0.14142135623730953,AF
424,0.7,0.7,0.7,0.7,0.0,AF
425,-100.0,-100.0,-100.0,-100.0,-100.0,AF
426,-100.0,-100.0,-100.0,-100.0,-100.0,AF
427,-100.0,-100.0,-100.0,-100.0,-100.0,AF
428,-100.0,-100.0,-100.0,-100.0,-100.0,AF
429,-100.0,-100.0,-100.0,-100.0,-100.0,AF
430,-100.0,-100.0,-100.0,-100.0,-100.0,AF
431,-100.0,-100.0,-100.0,-100.0,-100.0,AF
432,0.6,0.6,0.6,0.6,0.0,AF
433,0.7,0.8,0.75,0.75,0.07071067811865482,AF
434,-100.0,-100.0,-100.0,-100.0,-100.0,AF
435,-100.0,-100.0,-100.0,-100.0,-100.0,AF
436,0.6,1.2,0.8999999999999999,0.8999999999999999,0.42426406871192845,AF
437,-100.0,-100.0,-100.0,-100.0,-100.0,AF
438,-100.0,-100.0,-100.0,-100.0,-100.0,AF
439,-100.0,-100.0,-100.0,-100.0,-100.0,AF
440,0.6,0.7,0.6499999999999999,0.6499999999999999,0.07071067811865474,AF
441,-100.0,-100.0,-100.0,-100.0,-100.0,AF
442,0.7,1.0,0.85,0.85,0.21213203435596428,AF
443,-100.0,-100.0,-100.0,-100.0,-100.0,AF
444,-100.0,-100.0,-100.0,-100.0,-100.0,AF
445,-100.0,-100.0,-100.0,-100.0,-100.0,AF
446,0.7,0.7,0.7,0.7,0.0,AF
447,0.7,0.7,0.7,0.7,0.0,AF
448,0.918,0.931,0.9245000000000001,0.9245000000000001,0.009192388155425125,AF
449,-100.0,-100.0,-100.0,-100.0,-100.0,AF
450,-100.0,-100.0,-100.0,-100.0,-100.0,AF
451,-100.0,-100.0,-100.0,-100.0,-100.0,AF
452,-100.0,-100.0,-100.0,-100.0,-100.0,AF
453,0.6,1.1,0.8500000000000001,0.8500000000000001,0.35355339059327384,AF
454,0.6,0.9,0.75,0.75,0.21213203435596428,AF
